check,status,detail,source,observed_at
phone,pass,Published phone: 022 2021 202,https://www.moudh.gov.lk/web/index.php?lang=en,
phone,pass,Published phone: +94 112866447 ,https://www.moudh.gov.lk/web/index.php?lang=en,
phone,pass,Published phone: +94 112864770,https://www.moudh.gov.lk/web/index.php?lang=en,
phone,pass,Published phone: 025 2024 202,https://www.moudh.gov.lk/web/index.php?lang=en,
phone,pass,Published phone: +94 112887909 ,https://www.moudh.gov.lk/web/index.php?lang=en,
phone,pass,Published phone: 021 2020 201,https://www.moudh.gov.lk/web/index.php?lang=en,
email,pass,Published email: info@smoud.gov.lk,https://www.moudh.gov.lk/web/index.php?lang=en,
postal_address,pass,"Published postal address: Ministry of Housing, Construction and Water Supply​ 12 th Floor ""Sethsiripaya"", Stage-II, Battaramulla E-Mail info@smoud",https://www.moudh.gov.lk/web/index.php?lang=en,
published_update_date,pass,Published published update date: 31 August 2026,https://www.moudh.gov.lk/web/index.php?lang=en,
phone,pass,Published phone: 025 2023 202,https://www.moudh.gov.lk/web/index.php?lang=si,
phone,pass,Published phone: 022 2021 202,https://www.moudh.gov.lk/web/index.php?lang=si,
phone,pass,Published phone: +94 112866447 ,https://www.moudh.gov.lk/web/index.php?lang=si,
phone,pass,Published phone: +94 112864770,https://www.moudh.gov.lk/web/index.php?lang=si,
phone,pass,Published phone: 025 2024 202,https://www.moudh.gov.lk/web/index.php?lang=si,
phone,pass,Published phone: +94 112887909 ,https://www.moudh.gov.lk/web/index.php?lang=si,
phone,pass,Published phone: 021 2020 201,https://www.moudh.gov.lk/web/index.php?lang=si,
email,pass,Published email: info@smoud.gov.lk,https://www.moudh.gov.lk/web/index.php?lang=si,
email,pass,Published email: info@urbandevelopment.lk,https://www.moudh.gov.lk/web/index.php?lang=si,
phone,pass,Published phone: 025 2023 202,https://www.moudh.gov.lk/web/index.php?lang=ta,
phone,pass,Published phone: 022 2021 202,https://www.moudh.gov.lk/web/index.php?lang=ta,
phone,pass,Published phone: +94 112866447 ,https://www.moudh.gov.lk/web/index.php?lang=ta,
phone,pass,Published phone: +94 112864770,https://www.moudh.gov.lk/web/index.php?lang=ta,
phone,pass,Published phone: 025 2024 202,https://www.moudh.gov.lk/web/index.php?lang=ta,
phone,pass,Published phone: +94 112887909 ,https://www.moudh.gov.lk/web/index.php?lang=ta,
phone,pass,Published phone: 021 2020 201,https://www.moudh.gov.lk/web/index.php?lang=ta,
email,pass,Published email: info@smoud.gov.lk,https://www.moudh.gov.lk/web/index.php?lang=ta,
email,pass,Published email: info@urbandevelopment.lk,https://www.moudh.gov.lk/web/index.php?lang=ta,
postal_address,pass,"Published postal address: Ministry of Housing, Construction and Water Supply​ 12 th Floor ""Sethsiripaya"", Stage-II, Battaramulla E-Mail info@smoud",https://www.moudh.gov.lk/web/index.php?lang=ta,
phone,pass,Published phone: 025 2023 202,https://www.moudh.gov.lk/web/index.php?lang=en,
phone,pass,Published phone: 022 2021 202,https://www.moudh.gov.lk/web/index.php?lang=en,
phone,pass,Published phone: +94 112866447 ,https://www.moudh.gov.lk/web/index.php?lang=en,
phone,pass,Published phone: +94 112864770,https://www.moudh.gov.lk/web/index.php?lang=en,
phone,pass,Published phone: 025 2024 202,https://www.moudh.gov.lk/web/index.php?lang=en,
phone,pass,Published phone: +94 112887909 ,https://www.moudh.gov.lk/web/index.php?lang=en,
phone,pass,Published phone: 021 2020 201,https://www.moudh.gov.lk/web/index.php?lang=en,
email,pass,Published email: info@smoud.gov.lk,https://www.moudh.gov.lk/web/index.php?lang=en,
postal_address,pass,"Published postal address: Ministry of Housing, Construction and Water Supply​ 12 th Floor ""Sethsiripaya"", Stage-II, Battaramulla E-Mail info@smoud",https://www.moudh.gov.lk/web/index.php?lang=en,
published_update_date,pass,Published published update date: 31 August 2026,https://www.moudh.gov.lk/web/index.php?lang=en,
phone,pass,Published phone: 025 2023 202,https://www.moudh.gov.lk/web/index.php?lang=si,
phone,pass,Published phone: 022 2021 202,https://www.moudh.gov.lk/web/index.php?lang=si,
phone,pass,Published phone: +94 112866447 ,https://www.moudh.gov.lk/web/index.php?lang=si,
phone,pass,Published phone: +94 112864770,https://www.moudh.gov.lk/web/index.php?lang=si,
phone,pass,Published phone: 025 2024 202,https://www.moudh.gov.lk/web/index.php?lang=si,
phone,pass,Published phone: +94 112887909 ,https://www.moudh.gov.lk/web/index.php?lang=si,
phone,pass,Published phone: 021 2020 201,https://www.moudh.gov.lk/web/index.php?lang=si,
email,pass,Published email: info@smoud.gov.lk,https://www.moudh.gov.lk/web/index.php?lang=si,
email,pass,Published email: info@urbandevelopment.lk,https://www.moudh.gov.lk/web/index.php?lang=si,
phone,pass,Published phone: 025 2023 202,https://www.moudh.gov.lk/web/index.php?lang=ta,
phone,pass,Published phone: 022 2021 202,https://www.moudh.gov.lk/web/index.php?lang=ta,
phone,pass,Published phone: +94 112866447 ,https://www.moudh.gov.lk/web/index.php?lang=ta,
phone,pass,Published phone: +94 112864770,https://www.moudh.gov.lk/web/index.php?lang=ta,
phone,pass,Published phone: 025 2024 202,https://www.moudh.gov.lk/web/index.php?lang=ta,
phone,pass,Published phone: +94 112887909 ,https://www.moudh.gov.lk/web/index.php?lang=ta,
phone,pass,Published phone: 021 2020 201,https://www.moudh.gov.lk/web/index.php?lang=ta,
email,pass,Published email: info@smoud.gov.lk,https://www.moudh.gov.lk/web/index.php?lang=ta,
email,pass,Published email: info@urbandevelopment.lk,https://www.moudh.gov.lk/web/index.php?lang=ta,
postal_address,pass,"Published postal address: Ministry of Housing, Construction and Water Supply​ 12 th Floor ""Sethsiripaya"", Stage-II, Battaramulla E-Mail info@smoud",https://www.moudh.gov.lk/web/index.php?lang=ta,
phone,pass,Published phone: 025 2023 202,https://www.moudh.gov.lk/web/index.php?option=com_search&view=search&Itemid=246&lang=en,
phone,pass,Published phone: 022 2021 202,https://www.moudh.gov.lk/web/index.php?option=com_search&view=search&Itemid=246&lang=en,
phone,pass,Published phone: +94 112866447 ,https://www.moudh.gov.lk/web/index.php?option=com_search&view=search&Itemid=246&lang=en,
phone,pass,Published phone: 025 2024 202,https://www.moudh.gov.lk/web/index.php?option=com_search&view=search&Itemid=246&lang=en,
phone,pass,Published phone: +94 112864770,https://www.moudh.gov.lk/web/index.php?option=com_search&view=search&Itemid=246&lang=en,
phone,pass,Published phone: +94 112887909 ,https://www.moudh.gov.lk/web/index.php?option=com_search&view=search&Itemid=246&lang=en,
phone,pass,Published phone: 0220960834,https://www.moudh.gov.lk/web/index.php?option=com_search&view=search&Itemid=246&lang=en,
phone,pass,Published phone: 021 2020 201,https://www.moudh.gov.lk/web/index.php?option=com_search&view=search&Itemid=246&lang=en,
email,pass,Published email: info@smoud.gov.lk,https://www.moudh.gov.lk/web/index.php?option=com_search&view=search&Itemid=246&lang=en,
postal_address,pass,"Published postal address: Ministry of Housing, Construction and Water Supply​ 12 th Floor ""Sethsiripaya"", Stage-II, Battaramulla E-Mail info@smoud",https://www.moudh.gov.lk/web/index.php?option=com_search&view=search&Itemid=246&lang=en,
published_update_date,pass,Published published update date: 31 August 2026,https://www.moudh.gov.lk/web/index.php?option=com_search&view=search&Itemid=246&lang=en,
phone,pass,Published phone: 025 2023 202,https://www.moudh.gov.lk/web/index.php?option=com_users&view=login&Itemid=113&lang=en,
phone,pass,Published phone: 022 2021 202,https://www.moudh.gov.lk/web/index.php?option=com_users&view=login&Itemid=113&lang=en,
phone,pass,Published phone: +94 112866447 ,https://www.moudh.gov.lk/web/index.php?option=com_users&view=login&Itemid=113&lang=en,
phone,pass,Published phone: +94 112864770,https://www.moudh.gov.lk/web/index.php?option=com_users&view=login&Itemid=113&lang=en,
phone,pass,Published phone: 025 2024 202,https://www.moudh.gov.lk/web/index.php?option=com_users&view=login&Itemid=113&lang=en,
phone,pass,Published phone: +94 112887909 ,https://www.moudh.gov.lk/web/index.php?option=com_users&view=login&Itemid=113&lang=en,
phone,pass,Published phone: 021 2020 201,https://www.moudh.gov.lk/web/index.php?option=com_users&view=login&Itemid=113&lang=en,
email,pass,Published email: info@smoud.gov.lk,https://www.moudh.gov.lk/web/index.php?option=com_users&view=login&Itemid=113&lang=en,
postal_address,pass,"Published postal address: Ministry of Housing, Construction and Water Supply​ 12 th Floor ""Sethsiripaya"", Stage-II, Battaramulla E-Mail info@smoud",https://www.moudh.gov.lk/web/index.php?option=com_users&view=login&Itemid=113&lang=en,
published_update_date,pass,Published published update date: 31 August 2026,https://www.moudh.gov.lk/web/index.php?option=com_users&view=login&Itemid=113&lang=en,
phone,pass,Published phone: 025 2023 202,https://www.moudh.gov.lk/web/index.php?option=com_content&view=featured&Itemid=101&lang=en,
phone,pass,Published phone: 022 2021 202,https://www.moudh.gov.lk/web/index.php?option=com_content&view=featured&Itemid=101&lang=en,
phone,pass,Published phone: +94 112866447 ,https://www.moudh.gov.lk/web/index.php?option=com_content&view=featured&Itemid=101&lang=en,
phone,pass,Published phone: +94 112864770,https://www.moudh.gov.lk/web/index.php?option=com_content&view=featured&Itemid=101&lang=en,
phone,pass,Published phone: 025 2024 202,https://www.moudh.gov.lk/web/index.php?option=com_content&view=featured&Itemid=101&lang=en,
phone,pass,Published phone: +94 112887909 ,https://www.moudh.gov.lk/web/index.php?option=com_content&view=featured&Itemid=101&lang=en,
phone,pass,Published phone: 021 2020 201,https://www.moudh.gov.lk/web/index.php?option=com_content&view=featured&Itemid=101&lang=en,
email,pass,Published email: info@smoud.gov.lk,https://www.moudh.gov.lk/web/index.php?option=com_content&view=featured&Itemid=101&lang=en,
postal_address,pass,"Published postal address: Ministry of Housing, Construction and Water Supply​ 12 th Floor ""Sethsiripaya"", Stage-II, Battaramulla E-Mail info@smoud",https://www.moudh.gov.lk/web/index.php?option=com_content&view=featured&Itemid=101&lang=en,
published_update_date,pass,Published published update date: 31 August 2026,https://www.moudh.gov.lk/web/index.php?option=com_content&view=featured&Itemid=101&lang=en,
phone,pass,Published phone: 025 2023 202,https://www.moudh.gov.lk/web/index.php?option=com_content&view=article&id=15&Itemid=114&lang=en,
phone,pass,Published phone: 022 2021 202,https://www.moudh.gov.lk/web/index.php?option=com_content&view=article&id=15&Itemid=114&lang=en,
phone,pass,Published phone: +94 112866447 ,https://www.moudh.gov.lk/web/index.php?option=com_content&view=article&id=15&Itemid=114&lang=en,
phone,pass,Published phone: +94 112864770,https://www.moudh.gov.lk/web/index.php?option=com_content&view=article&id=15&Itemid=114&lang=en,
phone,pass,Published phone: 025 2024 202,https://www.moudh.gov.lk/web/index.php?option=com_content&view=article&id=15&Itemid=114&lang=en,
phone,pass,Published phone: +94 112887909 ,https://www.moudh.gov.lk/web/index.php?option=com_content&view=article&id=15&Itemid=114&lang=en,
phone,pass,Published phone: 021 2020 201,https://www.moudh.gov.lk/web/index.php?option=com_content&view=article&id=15&Itemid=114&lang=en,
email,pass,Published email: info@smoud.gov.lk,https://www.moudh.gov.lk/web/index.php?option=com_content&view=article&id=15&Itemid=114&lang=en,
postal_address,pass,Published postal address: issues related to land ownership for housing development Establishing standards and norms for government quarters and ot,https://www.moudh.gov.lk/web/index.php?option=com_content&view=article&id=15&Itemid=114&lang=en,
named_responsibility,pass,Published named responsibility: department,https://www.moudh.gov.lk/web/index.php?option=com_content&view=article&id=15&Itemid=114&lang=en,
legal_basis,pass,Published legal basis: regulations,https://www.moudh.gov.lk/web/index.php?option=com_content&view=article&id=15&Itemid=114&lang=en,
published_update_date,pass,Published published update date: 18 October 2025,https://www.moudh.gov.lk/web/index.php?option=com_content&view=article&id=15&Itemid=114&lang=en,
email_in_site_domain,fail,Email domain smoud.gov.lk is not part of the site domain www.moudh.gov.lk,,
email_domain_has_mx,fail,The email domain does not resolve,,
